phase,pc,lag_ms,src,dst,region_src,region_dst,config_count,successful_config_count,stability_fraction,max_k,max_n_subjects,min_p_value,min_q_value,topk_values,min_subjects_values,p0_inflate_values
HandStart__FirstDigitTouch,pc3,100,P8,P4,Parietal,Parietal,6,27,0.2222222222222222,7,12,7.948737705520244e-06,0.0009431994980713017,10 15,3 4 5,5.0
LiftOff__Replace,pc1,50,PO9,FC2,Occipital,Frontocentral,6,27,0.2222222222222222,7,12,7.948737705520244e-06,0.0009431994980713017,10 15,3 4 5,5.0
LiftOff__Replace,pc1,150,P7,CP5,Parietal,Parietal,6,27,0.2222222222222222,7,12,7.948737705520244e-06,0.0009431994980713017,10 15,3 4 5,5.0
LiftOff__Replace,pc1,200,P7,CP5,Parietal,Parietal,6,27,0.2222222222222222,7,12,7.948737705520244e-06,0.0009431994980713017,10 15,3 4 5,5.0
LiftOff__Replace,pc2,150,O1,P7,Occipital,Parietal,6,27,0.2222222222222222,7,12,7.948737705520244e-06,0.0009431994980713017,10 15,3 4 5,5.0
LiftOff__Replace,pc3,0,P4,P8,Parietal,Parietal,6,27,0.2222222222222222,7,12,7.948737705520244e-06,0.0009431994980713017,10 15,3 4 5,5.0
LiftOff__Replace,pc3,50,C4,CP2,Frontocentral,Parietal,6,27,0.2222222222222222,7,12,7.948737705520244e-06,0.0009431994980713017,10 15,3 4 5,5.0
LiftOff__Replace,pc3,100,C4,FC2,Frontocentral,Frontocentral,6,27,0.2222222222222222,7,12,7.948737705520244e-06,0.0009431994980713017,10 15,3 4 5,5.0
LiftOff__Replace,pc3,150,C4,FC2,Frontocentral,Frontocentral,6,27,0.2222222222222222,7,12,7.948737705520244e-06,0.0009431994980713017,10 15,3 4 5,5.0
LiftOff__Replace,pc3,200,O2,C3,Occipital,Frontocentral,6,27,0.2222222222222222,7,12,7.948737705520244e-06,0.0009431994980713017,10 15,3 4 5,5.0
LiftOff__Replace,pc3,200,P3,P7,Parietal,Parietal,6,27,0.2222222222222222,7,12,7.948737705520244e-06,0.0009431994980713017,10 15,3 4 5,5.0
Replace__BothReleased,pc1,50,PO9,P7,Occipital,Parietal,6,27,0.2222222222222222,7,12,7.948737705520244e-06,0.0009431994980713017,10 15,3 4 5,5.0
Replace__BothReleased,pc1,150,PO10,P8,Occipital,Parietal,6,27,0.2222222222222222,7,12,7.948737705520244e-06,0.0009431994980713017,10 15,3 4 5,5.0
Replace__BothReleased,pc2,0,Oz,PO9,Occipital,Occipital,6,27,0.2222222222222222,7,12,7.948737705520244e-06,0.0009431994980713017,10 15,3 4 5,5.0
Replace__BothReleased,pc2,50,Oz,Fz,Occipital,Frontal,6,27,0.2222222222222222,7,12,7.948737705520244e-06,0.0009431994980713017,10 15,3 4 5,5.0
Replace__BothReleased,pc2,150,O1,O2,Occipital,Occipital,6,27,0.2222222222222222,7,12,7.948737705520244e-06,0.0009431994980713017,10 15,3 4 5,5.0
Replace__BothReleased,pc3,50,FC6,F4,Frontocentral,Frontocentral,6,27,0.2222222222222222,7,12,7.948737705520244e-06,0.0009431994980713017,10 15,3 4 5,5.0
Replace__BothReleased,pc3,150,CP6,P8,Parietal,Parietal,6,27,0.2222222222222222,7,12,7.948737705520244e-06,0.0009431994980713017,10 15,3 4 5,5.0
Replace__BothReleased,pc3,200,CP6,P8,Parietal,Parietal,6,27,0.2222222222222222,7,12,7.948737705520244e-06,0.0009431994980713017,10 15,3 4 5,5.0
Replace__BothReleased,pc3,200,O1,FC1,Occipital,Frontocentral,6,27,0.2222222222222222,7,12,7.948737705520244e-06,0.0009431994980713017,10 15,3 4 5,5.0
Replace__BothReleased,pc3,200,Oz,P8,Occipital,Parietal,6,27,0.2222222222222222,7,12,7.948737705520244e-06,0.0009431994980713017,10 15,3 4 5,5.0
Replace__BothReleased,pc3,200,P4,CP6,Parietal,Parietal,6,27,0.2222222222222222,7,12,7.948737705520244e-06,0.0009431994980713017,10 15,3 4 5,5.0
BothStartLoadPhase__LiftOff,pc2,200,P7,CP5,Parietal,Parietal,6,27,0.2222222222222222,6,12,1.1631110694196138e-05,0.0017272547617728398,10 15,3 4 5,5.0
BothStartLoadPhase__LiftOff,pc3,0,O1,FC1,Occipital,Frontocentral,6,27,0.2222222222222222,6,12,1.1631110694196138e-05,0.0017272547617728398,10 15,3 4 5,5.0
FirstDigitTouch__BothStartLoadPhase,pc2,200,O2,P8,Occipital,Parietal,6,27,0.2222222222222222,6,12,1.1631110694196138e-05,0.0017272547617728398,10 15,3 4 5,5.0
FirstDigitTouch__BothStartLoadPhase,pc3,0,O1,FC1,Occipital,Frontocentral,6,27,0.2222222222222222,6,12,1.1631110694196138e-05,0.0017272547617728398,10 15,3 4 5,5.0
HandStart__FirstDigitTouch,pc2,50,Oz,PO9,Occipital,Occipital,6,27,0.2222222222222222,6,12,1.1631110694196138e-05,0.0017272547617728398,10 15,3 4 5,5.0
HandStart__FirstDigitTouch,pc3,100,C4,FC2,Frontocentral,Frontocentral,6,27,0.2222222222222222,6,12,1.1631110694196138e-05,0.0017272547617728398,10 15,3 4 5,5.0
LiftOff__Replace,pc3,150,O2,C3,Occipital,Frontocentral,6,27,0.2222222222222222,6,12,1.1631110694196138e-05,0.0017272547617728398,10 15,3 4 5,5.0
Replace__BothReleased,pc1,150,PO9,P7,Occipital,Parietal,6,27,0.2222222222222222,6,12,1.1631110694196138e-05,0.0017272547617728398,10 15,3 4 5,5.0
Replace__BothReleased,pc3,100,Oz,Fp2,Occipital,Frontal,6,27,0.2222222222222222,6,12,1.1631110694196138e-05,0.0017272547617728398,10 15,3 4 5,5.0
BothStartLoadPhase__LiftOff,pc1,150,PO9,P7,Occipital,Parietal,6,27,0.2222222222222222,6,12,0.00011562389125060647,0.01087536979651722,10 15,3 4 5,5.0
BothStartLoadPhase__LiftOff,pc2,0,O1,P7,Occipital,Parietal,6,27,0.2222222222222222,6,12,0.00011562389125060647,0.01087536979651722,10 15,3 4 5,5.0
BothStartLoadPhase__LiftOff,pc2,50,O2,P8,Occipital,Parietal,6,27,0.2222222222222222,6,12,0.00011562389125060647,0.01087536979651722,10 15,3 4 5,5.0
BothStartLoadPhase__LiftOff,pc3,0,P4,CP6,Parietal,Parietal,6,27,0.2222222222222222,6,12,0.00011562389125060647,0.01087536979651722,10 15,3 4 5,5.0
BothStartLoadPhase__LiftOff,pc3,150,P8,PO10,Parietal,Occipital,6,27,0.2222222222222222,6,12,0.00011562389125060647,0.01087536979651722,10 15,3 4 5,5.0
FirstDigitTouch__BothStartLoadPhase,pc2,0,O1,P7,Occipital,Parietal,6,27,0.2222222222222222,6,12,0.00011562389125060647,0.01087536979651722,10 15,3 4 5,5.0
FirstDigitTouch__BothStartLoadPhase,pc2,0,Oz,PO9,Occipital,Occipital,6,27,0.2222222222222222,6,12,0.00011562389125060647,0.01087536979651722,10 15,3 4 5,5.0
FirstDigitTouch__BothStartLoadPhase,pc2,50,Oz,PO9,Occipital,Occipital,6,27,0.2222222222222222,6,12,0.00011562389125060647,0.01087536979651722,10 15,3 4 5,5.0
FirstDigitTouch__BothStartLoadPhase,pc3,0,P4,CP6,Parietal,Parietal,6,27,0.2222222222222222,6,12,0.00011562389125060647,0.01087536979651722,10 15,3 4 5,5.0
FirstDigitTouch__BothStartLoadPhase,pc3,50,FC5,F3,Frontocentral,Frontocentral,6,27,0.2222222222222222,6,12,0.00011562389125060647,0.01087536979651722,10 15,3 4 5,5.0
FirstDigitTouch__BothStartLoadPhase,pc3,100,P7,O1,Parietal,Occipital,6,27,0.2222222222222222,6,12,0.00011562389125060647,0.01087536979651722,10 15,3 4 5,5.0
FirstDigitTouch__BothStartLoadPhase,pc3,150,P4,CP6,Parietal,Parietal,6,27,0.2222222222222222,6,12,0.00011562389125060647,0.01087536979651722,10 15,3 4 5,5.0
FirstDigitTouch__BothStartLoadPhase,pc3,150,P8,PO10,Parietal,Occipital,6,27,0.2222222222222222,6,12,0.00011562389125060647,0.01087536979651722,10 15,3 4 5,5.0
HandStart__FirstDigitTouch,pc1,0,O1,PO9,Occipital,Occipital,6,27,0.2222222222222222,6,12,0.00011562389125060647,0.01087536979651722,10 15,3 4 5,5.0
HandStart__FirstDigitTouch,pc1,0,T8,FC6,Temporal,Frontocentral,6,27,0.2222222222222222,6,12,0.00011562389125060647,0.01087536979651722,10 15,3 4 5,5.0
HandStart__FirstDigitTouch,pc1,150,PO10,FC1,Occipital,Frontocentral,6,27,0.2222222222222222,6,12,0.00011562389125060647,0.01087536979651722,10 15,3 4 5,5.0
HandStart__FirstDigitTouch,pc3,0,P4,CP6,Parietal,Parietal,6,27,0.2222222222222222,6,12,0.00011562389125060647,0.01087536979651722,10 15,3 4 5,5.0
HandStart__FirstDigitTouch,pc3,50,P3,P7,Parietal,Parietal,6,27,0.2222222222222222,6,12,0.00011562389125060647,0.01087536979651722,10 15,3 4 5,5.0
HandStart__FirstDigitTouch,pc3,100,C4,CP2,Frontocentral,Parietal,6,27,0.2222222222222222,6,12,0.00011562389125060647,0.01087536979651722,10 15,3 4 5,5.0
HandStart__FirstDigitTouch,pc3,100,O2,TP9,Occipital,Temporal,6,27,0.2222222222222222,6,12,0.00011562389125060647,0.01087536979651722,10 15,3 4 5,5.0
HandStart__FirstDigitTouch,pc3,150,FC5,F3,Frontocentral,Frontocentral,6,27,0.2222222222222222,6,12,0.00011562389125060647,0.01087536979651722,10 15,3 4 5,5.0
HandStart__FirstDigitTouch,pc3,200,C4,FC2,Frontocentral,Frontocentral,6,27,0.2222222222222222,6,12,0.00011562389125060647,0.01087536979651722,10 15,3 4 5,5.0
LiftOff__Replace,pc2,0,Oz,PO9,Occipital,Occipital,6,27,0.2222222222222222,6,12,0.00011562389125060647,0.01087536979651722,10 15,3 4 5,5.0
LiftOff__Replace,pc3,0,Oz,FC5,Occipital,Frontocentral,6,27,0.2222222222222222,6,12,0.00011562389125060647,0.01087536979651722,10 15,3 4 5,5.0
LiftOff__Replace,pc3,0,P4,CP6,Parietal,Parietal,6,27,0.2222222222222222,6,12,0.00011562389125060647,0.01087536979651722,10 15,3 4 5,5.0
LiftOff__Replace,pc3,100,P8,P4,Parietal,Parietal,6,27,0.2222222222222222,6,12,0.00011562389125060647,0.01087536979651722,10 15,3 4 5,5.0
LiftOff__Replace,pc3,200,Oz,P8,Occipital,Parietal,6,27,0.2222222222222222,6,12,0.00011562389125060647,0.01087536979651722,10 15,3 4 5,5.0
Replace__BothReleased,pc1,0,T8,FC6,Temporal,Frontocentral,6,27,0.2222222222222222,6,12,0.00011562389125060647,0.01087536979651722,10 15,3 4 5,5.0
Replace__BothReleased,pc1,200,PO9,Fz,Occipital,Frontal,6,27,0.2222222222222222,6,12,0.00011562389125060647,0.01087536979651722,10 15,3 4 5,5.0
Replace__BothReleased,pc3,0,O2,PO9,Occipital,Occipital,6,27,0.2222222222222222,6,12,0.00011562389125060647,0.01087536979651722,10 15,3 4 5,5.0
Replace__BothReleased,pc3,0,P4,P8,Parietal,Parietal,6,27,0.2222222222222222,6,12,0.00011562389125060647,0.01087536979651722,10 15,3 4 5,5.0
Replace__BothReleased,pc3,100,Oz,Fp1,Occipital,Frontal,6,27,0.2222222222222222,6,12,0.00011562389125060647,0.01087536979651722,10 15,3 4 5,5.0
HandStart__FirstDigitTouch,pc3,200,Oz,P8,Occipital,Parietal,5,27,0.18518518518518517,7,12,7.948737705520244e-06,0.0009431994980713017,5 15,3 4 5,5.0
FirstDigitTouch__BothStartLoadPhase,pc3,200,O2,TP9,Occipital,Temporal,5,27,0.18518518518518517,6,12,0.00011562389125060647,0.01087536979651722,5 15,3 4 5,5.0
LiftOff__Replace,pc2,0,P8,CP6,Parietal,Parietal,5,27,0.18518518518518517,6,12,0.00011562389125060647,0.01087536979651722,5 15,3 4 5,5.0
BothStartLoadPhase__LiftOff,pc2,0,P7,CP5,Parietal,Parietal,5,27,0.18518518518518517,5,12,0.00016973510588022393,0.02245144153941915,5 10,3 4 5,5.0
FirstDigitTouch__BothStartLoadPhase,pc2,0,P7,CP5,Parietal,Parietal,5,27,0.18518518518518517,5,12,0.00016973510588022393,0.02245144153941915,5 10,3 4 5,5.0
LiftOff__Replace,pc2,0,PO10,O2,Occipital,Occipital,5,27,0.18518518518518517,5,12,0.00016973510588022393,0.02245144153941915,5 10,3 4 5,5.0
LiftOff__Replace,pc3,0,CP6,P8,Parietal,Parietal,5,27,0.18518518518518517,5,12,0.00016973510588022393,0.02245144153941915,5 10,3 4 5,5.0
LiftOff__Replace,pc3,0,P7,O1,Parietal,Occipital,5,27,0.18518518518518517,5,12,0.00016973510588022393,0.02245144153941915,5 10,3 4 5,5.0
LiftOff__Replace,pc3,50,CP6,C4,Parietal,Frontocentral,5,27,0.18518518518518517,5,12,0.00016973510588022393,0.02245144153941915,5 10,3 4 5,5.0
Replace__BothReleased,pc1,50,Fp1,Fp2,Frontal,Frontal,5,27,0.18518518518518517,5,12,0.00016973510588022393,0.02245144153941915,5 10,3 4 5,5.0
Replace__BothReleased,pc1,200,Fp2,Fp1,Frontal,Frontal,5,27,0.18518518518518517,5,12,0.00016973510588022393,0.02245144153941915,5 10,3 4 5,5.0
Replace__BothReleased,pc3,0,Oz,FC5,Occipital,Frontocentral,5,27,0.18518518518518517,5,12,0.00016973510588022393,0.02245144153941915,5 10,3 4 5,5.0
Replace__BothReleased,pc3,100,F7,Fp1,Frontal,Frontal,5,27,0.18518518518518517,5,12,0.00016973510588022393,0.02245144153941915,5 10,3 4 5,5.0
Replace__BothReleased,pc3,200,C4,FC2,Frontocentral,Frontocentral,5,27,0.18518518518518517,5,12,0.00016973510588022393,0.02245144153941915,5 10,3 4 5,5.0
BothStartLoadPhase__LiftOff,pc1,50,PO10,FC1,Occipital,Frontocentral,3,27,0.1111111111111111,7,12,7.948737705520244e-06,0.0009431994980713017,15,3 4 5,5.0
BothStartLoadPhase__LiftOff,pc2,50,O2,Fz,Occipital,Frontal,3,27,0.1111111111111111,7,12,7.948737705520244e-06,0.0009431994980713017,15,3 4 5,5.0
BothStartLoadPhase__LiftOff,pc2,100,O1,P3,Occipital,Parietal,3,27,0.1111111111111111,7,12,7.948737705520244e-06,0.0009431994980713017,15,3 4 5,5.0
BothStartLoadPhase__LiftOff,pc2,100,P7,CP5,Parietal,Parietal,3,27,0.1111111111111111,7,12,7.948737705520244e-06,0.0009431994980713017,15,3 4 5,5.0
BothStartLoadPhase__LiftOff,pc2,150,O2,O1,Occipital,Occipital,3,27,0.1111111111111111,7,12,7.948737705520244e-06,0.0009431994980713017,15,3 4 5,5.0
BothStartLoadPhase__LiftOff,pc2,200,O1,O2,Occipital,Occipital,3,27,0.1111111111111111,7,12,7.948737705520244e-06,0.0009431994980713017,15,3 4 5,5.0
BothStartLoadPhase__LiftOff,pc2,200,O1,P7,Occipital,Parietal,3,27,0.1111111111111111,7,12,7.948737705520244e-06,0.0009431994980713017,15,3 4 5,5.0
BothStartLoadPhase__LiftOff,pc3,0,P4,P8,Parietal,Parietal,3,27,0.1111111111111111,7,12,7.948737705520244e-06,0.0009431994980713017,15,3 4 5,5.0
BothStartLoadPhase__LiftOff,pc3,50,FC6,F4,Frontocentral,Frontocentral,3,27,0.1111111111111111,7,12,7.948737705520244e-06,0.0009431994980713017,15,3 4 5,5.0
BothStartLoadPhase__LiftOff,pc3,50,O2,Cz,Occipital,Frontocentral,3,27,0.1111111111111111,7,12,7.948737705520244e-06,0.0009431994980713017,15,3 4 5,5.0
BothStartLoadPhase__LiftOff,pc3,150,C4,CP2,Frontocentral,Parietal,3,27,0.1111111111111111,7,12,7.948737705520244e-06,0.0009431994980713017,15,3 4 5,5.0
BothStartLoadPhase__LiftOff,pc3,150,C4,FC6,Frontocentral,Frontocentral,3,27,0.1111111111111111,7,12,7.948737705520244e-06,0.0009431994980713017,15,3 4 5,5.0
BothStartLoadPhase__LiftOff,pc3,150,FC6,F4,Frontocentral,Frontocentral,3,27,0.1111111111111111,7,12,7.948737705520244e-06,0.0009431994980713017,15,3 4 5,5.0
FirstDigitTouch__BothStartLoadPhase,pc1,100,PO10,C3,Occipital,Frontocentral,3,27,0.1111111111111111,7,12,7.948737705520244e-06,0.0009431994980713017,15,3 4 5,5.0
FirstDigitTouch__BothStartLoadPhase,pc1,100,PO10,TP9,Occipital,Temporal,3,27,0.1111111111111111,7,12,7.948737705520244e-06,0.0009431994980713017,15,3 4 5,5.0
FirstDigitTouch__BothStartLoadPhase,pc1,200,PO10,FC2,Occipital,Frontocentral,3,27,0.1111111111111111,7,12,7.948737705520244e-06,0.0009431994980713017,15,3 4 5,5.0
FirstDigitTouch__BothStartLoadPhase,pc2,50,O1,O2,Occipital,Occipital,3,27,0.1111111111111111,7,12,7.948737705520244e-06,0.0009431994980713017,15,3 4 5,5.0
FirstDigitTouch__BothStartLoadPhase,pc2,50,O2,Fz,Occipital,Frontal,3,27,0.1111111111111111,7,12,7.948737705520244e-06,0.0009431994980713017,15,3 4 5,5.0
FirstDigitTouch__BothStartLoadPhase,pc2,100,O2,P8,Occipital,Parietal,3,27,0.1111111111111111,7,12,7.948737705520244e-06,0.0009431994980713017,15,3 4 5,5.0
FirstDigitTouch__BothStartLoadPhase,pc2,200,O1,P7,Occipital,Parietal,3,27,0.1111111111111111,7,12,7.948737705520244e-06,0.0009431994980713017,15,3 4 5,5.0
FirstDigitTouch__BothStartLoadPhase,pc2,200,O2,O1,Occipital,Occipital,3,27,0.1111111111111111,7,12,7.948737705520244e-06,0.0009431994980713017,15,3 4 5,5.0
FirstDigitTouch__BothStartLoadPhase,pc2,200,Oz,PO9,Occipital,Occipital,3,27,0.1111111111111111,7,12,7.948737705520244e-06,0.0009431994980713017,15,3 4 5,5.0
FirstDigitTouch__BothStartLoadPhase,pc2,200,P7,CP5,Parietal,Parietal,3,27,0.1111111111111111,7,12,7.948737705520244e-06,0.0009431994980713017,15,3 4 5,5.0
FirstDigitTouch__BothStartLoadPhase,pc3,50,FC6,F4,Frontocentral,Frontocentral,3,27,0.1111111111111111,7,12,7.948737705520244e-06,0.0009431994980713017,15,3 4 5,5.0
FirstDigitTouch__BothStartLoadPhase,pc3,150,C4,FC2,Frontocentral,Frontocentral,3,27,0.1111111111111111,7,12,7.948737705520244e-06,0.0009431994980713017,15,3 4 5,5.0
HandStart__FirstDigitTouch,pc1,50,PO10,F3,Occipital,Frontocentral,3,27,0.1111111111111111,7,12,7.948737705520244e-06,0.0009431994980713017,15,3 4 5,5.0
HandStart__FirstDigitTouch,pc1,50,PO9,Fz,Occipital,Frontal,3,27,0.1111111111111111,7,12,7.948737705520244e-06,0.0009431994980713017,15,3 4 5,5.0
HandStart__FirstDigitTouch,pc1,100,PO10,Fz,Occipital,Frontal,3,27,0.1111111111111111,7,12,7.948737705520244e-06,0.0009431994980713017,15,3 4 5,5.0
HandStart__FirstDigitTouch,pc1,150,PO10,FC2,Occipital,Frontocentral,3,27,0.1111111111111111,7,12,7.948737705520244e-06,0.0009431994980713017,15,3 4 5,5.0
HandStart__FirstDigitTouch,pc1,150,PO9,C4,Occipital,Frontocentral,3,27,0.1111111111111111,7,12,7.948737705520244e-06,0.0009431994980713017,15,3 4 5,5.0
HandStart__FirstDigitTouch,pc1,200,PO10,F3,Occipital,Frontocentral,3,27,0.1111111111111111,7,12,7.948737705520244e-06,0.0009431994980713017,15,3 4 5,5.0
HandStart__FirstDigitTouch,pc1,200,PO9,FC2,Occipital,Frontocentral,3,27,0.1111111111111111,7,12,7.948737705520244e-06,0.0009431994980713017,15,3 4 5,5.0
HandStart__FirstDigitTouch,pc1,200,PO9,Fz,Occipital,Frontal,3,27,0.1111111111111111,7,12,7.948737705520244e-06,0.0009431994980713017,15,3 4 5,5.0
HandStart__FirstDigitTouch,pc2,50,O1,O2,Occipital,Occipital,3,27,0.1111111111111111,7,12,7.948737705520244e-06,0.0009431994980713017,15,3 4 5,5.0
HandStart__FirstDigitTouch,pc2,50,O2,P8,Occipital,Parietal,3,27,0.1111111111111111,7,12,7.948737705520244e-06,0.0009431994980713017,15,3 4 5,5.0
HandStart__FirstDigitTouch,pc2,100,Oz,PO9,Occipital,Occipital,3,27,0.1111111111111111,7,12,7.948737705520244e-06,0.0009431994980713017,15,3 4 5,5.0
HandStart__FirstDigitTouch,pc2,200,O2,Fz,Occipital,Frontal,3,27,0.1111111111111111,7,12,7.948737705520244e-06,0.0009431994980713017,15,3 4 5,5.0
HandStart__FirstDigitTouch,pc2,200,O2,P8,Occipital,Parietal,3,27,0.1111111111111111,7,12,7.948737705520244e-06,0.0009431994980713017,15,3 4 5,5.0
HandStart__FirstDigitTouch,pc3,0,P8,PO10,Parietal,Occipital,3,27,0.1111111111111111,7,12,7.948737705520244e-06,0.0009431994980713017,15,3 4 5,5.0
HandStart__FirstDigitTouch,pc3,50,O2,PO9,Occipital,Occipital,3,27,0.1111111111111111,7,12,7.948737705520244e-06,0.0009431994980713017,15,3 4 5,5.0
HandStart__FirstDigitTouch,pc3,100,CP6,P8,Parietal,Parietal,3,27,0.1111111111111111,7,12,7.948737705520244e-06,0.0009431994980713017,15,3 4 5,5.0
HandStart__FirstDigitTouch,pc3,100,O2,C3,Occipital,Frontocentral,3,27,0.1111111111111111,7,12,7.948737705520244e-06,0.0009431994980713017,15,3 4 5,5.0
HandStart__FirstDigitTouch,pc3,200,FC5,F3,Frontocentral,Frontocentral,3,27,0.1111111111111111,7,12,7.948737705520244e-06,0.0009431994980713017,15,3 4 5,5.0
LiftOff__Replace,pc1,50,PO10,FC2,Occipital,Frontocentral,3,27,0.1111111111111111,7,12,7.948737705520244e-06,0.0009431994980713017,15,3 4 5,5.0
LiftOff__Replace,pc1,150,PO10,FC1,Occipital,Frontocentral,3,27,0.1111111111111111,7,12,7.948737705520244e-06,0.0009431994980713017,15,3 4 5,5.0
LiftOff__Replace,pc1,150,PO9,C4,Occipital,Frontocentral,3,27,0.1111111111111111,7,12,7.948737705520244e-06,0.0009431994980713017,15,3 4 5,5.0
LiftOff__Replace,pc1,150,PO9,FC1,Occipital,Frontocentral,3,27,0.1111111111111111,7,12,7.948737705520244e-06,0.0009431994980713017,15,3 4 5,5.0
LiftOff__Replace,pc2,100,O1,P7,Occipital,Parietal,3,27,0.1111111111111111,7,12,7.948737705520244e-06,0.0009431994980713017,15,3 4 5,5.0
LiftOff__Replace,pc2,100,O2,O1,Occipital,Occipital,3,27,0.1111111111111111,7,12,7.948737705520244e-06,0.0009431994980713017,15,3 4 5,5.0
LiftOff__Replace,pc2,100,P7,CP5,Parietal,Parietal,3,27,0.1111111111111111,7,12,7.948737705520244e-06,0.0009431994980713017,15,3 4 5,5.0
LiftOff__Replace,pc2,200,O2,P8,Occipital,Parietal,3,27,0.1111111111111111,7,12,7.948737705520244e-06,0.0009431994980713017,15,3 4 5,5.0
LiftOff__Replace,pc3,100,FC6,F4,Frontocentral,Frontocentral,3,27,0.1111111111111111,7,12,7.948737705520244e-06,0.0009431994980713017,15,3 4 5,5.0
Replace__BothReleased,pc2,0,O2,O1,Occipital,Occipital,3,27,0.1111111111111111,7,12,7.948737705520244e-06,0.0009431994980713017,15,3 4 5,5.0
Replace__BothReleased,pc2,200,O2,O1,Occipital,Occipital,3,27,0.1111111111111111,7,12,7.948737705520244e-06,0.0009431994980713017,15,3 4 5,5.0
Replace__BothReleased,pc2,200,O2,P8,Occipital,Parietal,3,27,0.1111111111111111,7,12,7.948737705520244e-06,0.0009431994980713017,15,3 4 5,5.0
Replace__BothReleased,pc3,100,O1,Fp1,Occipital,Frontal,3,27,0.1111111111111111,7,12,7.948737705520244e-06,0.0009431994980713017,15,3 4 5,5.0
BothStartLoadPhase__LiftOff,pc1,0,P8,CP6,Parietal,Parietal,3,27,0.1111111111111111,6,12,0.00011562389125060647,0.01087536979651722,15,3 4 5,5.0
BothStartLoadPhase__LiftOff,pc1,50,F4,FC2,Frontocentral,Frontocentral,3,27,0.1111111111111111,6,12,0.00011562389125060647,0.01087536979651722,15,3 4 5,5.0
BothStartLoadPhase__LiftOff,pc1,50,PO10,C3,Occipital,Frontocentral,3,27,0.1111111111111111,6,12,0.00011562389125060647,0.01087536979651722,15,3 4 5,5.0
BothStartLoadPhase__LiftOff,pc1,100,P7,CP5,Parietal,Parietal,3,27,0.1111111111111111,6,12,0.00011562389125060647,0.01087536979651722,15,3 4 5,5.0
BothStartLoadPhase__LiftOff,pc1,100,PO10,C3,Occipital,Frontocentral,3,27,0.1111111111111111,6,12,0.00011562389125060647,0.01087536979651722,15,3 4 5,5.0
BothStartLoadPhase__LiftOff,pc1,150,PO10,FC1,Occipital,Frontocentral,3,27,0.1111111111111111,6,12,0.00011562389125060647,0.01087536979651722,15,3 4 5,5.0
BothStartLoadPhase__LiftOff,pc1,150,PO10,FC2,Occipital,Frontocentral,3,27,0.1111111111111111,6,12,0.00011562389125060647,0.01087536979651722,15,3 4 5,5.0
BothStartLoadPhase__LiftOff,pc1,150,PO9,FC6,Occipital,Frontocentral,3,27,0.1111111111111111,6,12,0.00011562389125060647,0.01087536979651722,15,3 4 5,5.0
BothStartLoadPhase__LiftOff,pc1,200,P7,CP5,Parietal,Parietal,3,27,0.1111111111111111,6,12,0.00011562389125060647,0.01087536979651722,15,3 4 5,5.0
BothStartLoadPhase__LiftOff,pc1,200,PO10,C3,Occipital,Frontocentral,3,27,0.1111111111111111,6,12,0.00011562389125060647,0.01087536979651722,15,3 4 5,5.0
BothStartLoadPhase__LiftOff,pc1,200,PO10,F3,Occipital,Frontocentral,3,27,0.1111111111111111,6,12,0.00011562389125060647,0.01087536979651722,15,3 4 5,5.0
BothStartLoadPhase__LiftOff,pc1,200,PO10,FC2,Occipital,Frontocentral,3,27,0.1111111111111111,6,12,0.00011562389125060647,0.01087536979651722,15,3 4 5,5.0
BothStartLoadPhase__LiftOff,pc1,200,PO9,FC2,Occipital,Frontocentral,3,27,0.1111111111111111,6,12,0.00011562389125060647,0.01087536979651722,15,3 4 5,5.0
BothStartLoadPhase__LiftOff,pc1,200,PO9,FC6,Occipital,Frontocentral,3,27,0.1111111111111111,6,12,0.00011562389125060647,0.01087536979651722,15,3 4 5,5.0
BothStartLoadPhase__LiftOff,pc2,0,Oz,PO10,Occipital,Occipital,3,27,0.1111111111111111,6,12,0.00011562389125060647,0.01087536979651722,15,3 4 5,5.0
BothStartLoadPhase__LiftOff,pc2,100,O2,P8,Occipital,Parietal,3,27,0.1111111111111111,6,12,0.00011562389125060647,0.01087536979651722,15,3 4 5,5.0
BothStartLoadPhase__LiftOff,pc2,150,O1,O2,Occipital,Occipital,3,27,0.1111111111111111,6,12,0.00011562389125060647,0.01087536979651722,15,3 4 5,5.0
BothStartLoadPhase__LiftOff,pc2,150,O1,P7,Occipital,Parietal,3,27,0.1111111111111111,6,12,0.00011562389125060647,0.01087536979651722,15,3 4 5,5.0
BothStartLoadPhase__LiftOff,pc3,0,FC6,F8,Frontocentral,Frontal,3,27,0.1111111111111111,6,12,0.00011562389125060647,0.01087536979651722,15,3 4 5,5.0
BothStartLoadPhase__LiftOff,pc3,50,CP6,C4,Parietal,Frontocentral,3,27,0.1111111111111111,6,12,0.00011562389125060647,0.01087536979651722,15,3 4 5,5.0
BothStartLoadPhase__LiftOff,pc3,50,Oz,P8,Occipital,Parietal,3,27,0.1111111111111111,6,12,0.00011562389125060647,0.01087536979651722,15,3 4 5,5.0
BothStartLoadPhase__LiftOff,pc3,150,FC5,FC1,Frontocentral,Frontocentral,3,27,0.1111111111111111,6,12,0.00011562389125060647,0.01087536979651722,15,3 4 5,5.0
BothStartLoadPhase__LiftOff,pc3,150,O1,FC1,Occipital,Frontocentral,3,27,0.1111111111111111,6,12,0.00011562389125060647,0.01087536979651722,15,3 4 5,5.0
