phase,pc,lag_ms,src,dst,region_src,region_dst,config_count,successful_config_count,stability_fraction,max_k,max_n_subjects,min_p_value,min_q_value,topk_values,min_subjects_values,p0_inflate_values
BothStartLoadPhase__LiftOff,pc3,200,Pz,TP10,Parietal,Temporal,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
BothStartLoadPhase__LiftOff,pc3,200,TP10,Pz,Temporal,Parietal,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
FirstDigitTouch__BothStartLoadPhase,pc1,0,FC1,Fz,Frontocentral,Frontal,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
FirstDigitTouch__BothStartLoadPhase,pc1,0,PO9,O1,Occipital,Occipital,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
FirstDigitTouch__BothStartLoadPhase,pc1,50,F8,FC6,Other,Frontocentral,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
FirstDigitTouch__BothStartLoadPhase,pc1,50,FC1,Cz,Frontocentral,Frontocentral,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
FirstDigitTouch__BothStartLoadPhase,pc1,50,FC2,FC1,Frontocentral,Frontocentral,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
FirstDigitTouch__BothStartLoadPhase,pc1,50,TP9,T7,Temporal,Temporal,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
FirstDigitTouch__BothStartLoadPhase,pc1,100,CP2,Cz,Parietal,Frontocentral,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
FirstDigitTouch__BothStartLoadPhase,pc1,100,Pz,CP1,Parietal,Parietal,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
FirstDigitTouch__BothStartLoadPhase,pc1,150,FC1,FC2,Frontocentral,Frontocentral,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
FirstDigitTouch__BothStartLoadPhase,pc1,150,Fp1,P4,Frontal,Parietal,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
FirstDigitTouch__BothStartLoadPhase,pc1,150,Fp1,Pz,Frontal,Parietal,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
FirstDigitTouch__BothStartLoadPhase,pc1,200,CP2,Cz,Parietal,Frontocentral,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
FirstDigitTouch__BothStartLoadPhase,pc1,200,CP2,Pz,Parietal,Parietal,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
FirstDigitTouch__BothStartLoadPhase,pc1,200,Fp1,F3,Frontal,Frontocentral,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
FirstDigitTouch__BothStartLoadPhase,pc1,200,P4,FC5,Parietal,Frontocentral,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
FirstDigitTouch__BothStartLoadPhase,pc1,200,TP10,FC1,Temporal,Frontocentral,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
FirstDigitTouch__BothStartLoadPhase,pc1,200,TP9,FC2,Temporal,Frontocentral,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
FirstDigitTouch__BothStartLoadPhase,pc2,0,Fp2,F4,Frontal,Frontocentral,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
FirstDigitTouch__BothStartLoadPhase,pc2,0,PO9,O1,Occipital,Occipital,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
FirstDigitTouch__BothStartLoadPhase,pc2,50,CP5,P7,Parietal,Parietal,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
FirstDigitTouch__BothStartLoadPhase,pc2,50,O1,Oz,Occipital,Occipital,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
FirstDigitTouch__BothStartLoadPhase,pc2,100,Fp1,F7,Frontal,Other,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
FirstDigitTouch__BothStartLoadPhase,pc2,100,Fp2,Fp1,Frontal,Frontal,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
FirstDigitTouch__BothStartLoadPhase,pc2,150,F8,T8,Other,Temporal,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
FirstDigitTouch__BothStartLoadPhase,pc2,150,Fp1,P3,Frontal,Parietal,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
FirstDigitTouch__BothStartLoadPhase,pc2,200,Fp1,FC5,Frontal,Frontocentral,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
FirstDigitTouch__BothStartLoadPhase,pc2,200,Fp1,Pz,Frontal,Parietal,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
FirstDigitTouch__BothStartLoadPhase,pc3,0,Fp2,F4,Frontal,Frontocentral,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
FirstDigitTouch__BothStartLoadPhase,pc3,0,Fp2,F8,Frontal,Other,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
FirstDigitTouch__BothStartLoadPhase,pc3,0,O2,O1,Occipital,Occipital,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
FirstDigitTouch__BothStartLoadPhase,pc3,0,P7,PO10,Parietal,Occipital,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
FirstDigitTouch__BothStartLoadPhase,pc3,0,P8,PO10,Parietal,Occipital,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
FirstDigitTouch__BothStartLoadPhase,pc3,0,TP10,PO10,Temporal,Occipital,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
FirstDigitTouch__BothStartLoadPhase,pc3,50,CP1,P8,Parietal,Parietal,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
FirstDigitTouch__BothStartLoadPhase,pc3,50,P3,F4,Parietal,Frontocentral,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
FirstDigitTouch__BothStartLoadPhase,pc3,50,TP10,PO10,Temporal,Occipital,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
FirstDigitTouch__BothStartLoadPhase,pc3,100,Fp2,F3,Frontal,Frontocentral,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
FirstDigitTouch__BothStartLoadPhase,pc3,100,Fp2,Pz,Frontal,Parietal,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
FirstDigitTouch__BothStartLoadPhase,pc3,150,Fp1,F4,Frontal,Frontocentral,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
FirstDigitTouch__BothStartLoadPhase,pc3,150,Fp1,T8,Frontal,Temporal,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
FirstDigitTouch__BothStartLoadPhase,pc3,200,CP1,TP10,Parietal,Temporal,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
FirstDigitTouch__BothStartLoadPhase,pc3,200,Fp2,F4,Frontal,Frontocentral,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
FirstDigitTouch__BothStartLoadPhase,pc3,200,Fp2,F7,Frontal,Other,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
FirstDigitTouch__BothStartLoadPhase,pc3,200,P3,F4,Parietal,Frontocentral,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
FirstDigitTouch__BothStartLoadPhase,pc3,200,TP9,PO9,Temporal,Occipital,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
HandStart__FirstDigitTouch,pc1,0,F7,FC5,Other,Frontocentral,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
HandStart__FirstDigitTouch,pc1,0,F8,FC6,Other,Frontocentral,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
HandStart__FirstDigitTouch,pc1,100,P4,Fp1,Parietal,Frontal,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
HandStart__FirstDigitTouch,pc1,100,TP10,T8,Temporal,Temporal,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
HandStart__FirstDigitTouch,pc1,150,Fp1,O1,Frontal,Occipital,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
HandStart__FirstDigitTouch,pc1,150,Fp1,Oz,Frontal,Occipital,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
HandStart__FirstDigitTouch,pc1,150,Fp1,P4,Frontal,Parietal,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
HandStart__FirstDigitTouch,pc1,150,Fp2,Pz,Frontal,Parietal,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
HandStart__FirstDigitTouch,pc1,200,Fp1,F3,Frontal,Frontocentral,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
HandStart__FirstDigitTouch,pc1,200,Fp1,P7,Frontal,Parietal,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
HandStart__FirstDigitTouch,pc1,200,P4,FC5,Parietal,Frontocentral,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
HandStart__FirstDigitTouch,pc2,0,Oz,Fp1,Occipital,Frontal,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
HandStart__FirstDigitTouch,pc2,0,PO10,Fp1,Occipital,Frontal,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
HandStart__FirstDigitTouch,pc2,50,F4,Fp1,Frontocentral,Frontal,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
HandStart__FirstDigitTouch,pc2,50,Fp1,Fp2,Frontal,Frontal,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
HandStart__FirstDigitTouch,pc2,50,Fp2,Fp1,Frontal,Frontal,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
HandStart__FirstDigitTouch,pc2,50,O1,Oz,Occipital,Occipital,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
HandStart__FirstDigitTouch,pc2,100,F3,Fp2,Frontocentral,Frontal,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
HandStart__FirstDigitTouch,pc2,100,FC1,Fp1,Frontocentral,Frontal,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
HandStart__FirstDigitTouch,pc2,100,FC2,F7,Frontocentral,Other,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
HandStart__FirstDigitTouch,pc2,100,Fp1,F4,Frontal,Frontocentral,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
HandStart__FirstDigitTouch,pc2,100,Oz,Fp1,Occipital,Frontal,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
HandStart__FirstDigitTouch,pc2,150,Fp2,CP5,Frontal,Parietal,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
HandStart__FirstDigitTouch,pc2,150,P3,Fp2,Parietal,Frontal,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
HandStart__FirstDigitTouch,pc2,200,Fp1,CP6,Frontal,Parietal,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
HandStart__FirstDigitTouch,pc3,0,F3,F7,Frontocentral,Other,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
HandStart__FirstDigitTouch,pc3,0,F4,PO10,Frontocentral,Occipital,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
HandStart__FirstDigitTouch,pc3,0,O1,P8,Occipital,Parietal,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
HandStart__FirstDigitTouch,pc3,50,Fp1,Pz,Frontal,Parietal,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
HandStart__FirstDigitTouch,pc3,50,P3,Oz,Parietal,Occipital,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
HandStart__FirstDigitTouch,pc3,100,Fp1,Fp2,Frontal,Frontal,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
HandStart__FirstDigitTouch,pc3,100,Fp2,F7,Frontal,Other,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
HandStart__FirstDigitTouch,pc3,150,Fp1,F7,Frontal,Other,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
HandStart__FirstDigitTouch,pc3,150,Fp2,PO9,Frontal,Occipital,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
HandStart__FirstDigitTouch,pc3,200,Fp1,F7,Frontal,Other,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
HandStart__FirstDigitTouch,pc3,200,Oz,P8,Occipital,Parietal,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
HandStart__FirstDigitTouch,pc3,200,PO10,PO9,Occipital,Occipital,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
HandStart__FirstDigitTouch,pc3,200,TP9,PO9,Temporal,Occipital,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
LiftOff__Replace,pc1,0,CP6,T8,Parietal,Temporal,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
LiftOff__Replace,pc1,0,O2,Oz,Occipital,Occipital,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
LiftOff__Replace,pc1,50,C4,CP2,Frontocentral,Parietal,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
LiftOff__Replace,pc1,100,CP6,T8,Parietal,Temporal,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
LiftOff__Replace,pc1,100,FC2,Cz,Frontocentral,Frontocentral,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
LiftOff__Replace,pc1,100,TP9,T7,Temporal,Temporal,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
LiftOff__Replace,pc1,200,Cz,FC2,Frontocentral,Frontocentral,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
LiftOff__Replace,pc1,200,FC1,FC2,Frontocentral,Frontocentral,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
LiftOff__Replace,pc1,200,Pz,CP1,Parietal,Parietal,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
LiftOff__Replace,pc2,0,F7,FC5,Other,Frontocentral,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
LiftOff__Replace,pc2,0,Fp1,FC5,Frontal,Frontocentral,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
LiftOff__Replace,pc2,0,PO10,O2,Occipital,Occipital,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
LiftOff__Replace,pc2,50,F7,P4,Other,Parietal,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
LiftOff__Replace,pc2,50,Fp2,P3,Frontal,Parietal,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
LiftOff__Replace,pc2,100,FC2,Fp1,Frontocentral,Frontal,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
LiftOff__Replace,pc2,100,Fp1,T7,Frontal,Temporal,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
LiftOff__Replace,pc2,150,CP1,T8,Parietal,Temporal,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
LiftOff__Replace,pc2,150,Fp2,CP5,Frontal,Parietal,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
LiftOff__Replace,pc2,200,F8,FC6,Other,Frontocentral,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
LiftOff__Replace,pc2,200,Fp1,Pz,Frontal,Parietal,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
LiftOff__Replace,pc3,0,CP6,O2,Parietal,Occipital,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
LiftOff__Replace,pc3,0,F3,PO10,Frontocentral,Occipital,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
LiftOff__Replace,pc3,0,Fp1,F3,Frontal,Frontocentral,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
LiftOff__Replace,pc3,0,Fp2,F3,Frontal,Frontocentral,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
LiftOff__Replace,pc3,0,O2,O1,Occipital,Occipital,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
LiftOff__Replace,pc3,0,TP10,PO10,Temporal,Occipital,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
LiftOff__Replace,pc3,50,CP2,Pz,Parietal,Parietal,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
LiftOff__Replace,pc3,50,TP9,Pz,Temporal,Parietal,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
LiftOff__Replace,pc3,100,P4,P7,Parietal,Parietal,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
LiftOff__Replace,pc3,150,Fp1,F7,Frontal,Other,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
LiftOff__Replace,pc3,150,P3,P8,Parietal,Parietal,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
LiftOff__Replace,pc3,200,F4,PO9,Frontocentral,Occipital,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
Replace__BothReleased,pc1,0,Fp1,F3,Frontal,Frontocentral,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
Replace__BothReleased,pc1,0,Fp1,F4,Frontal,Frontocentral,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
Replace__BothReleased,pc1,0,Fp1,O1,Frontal,Occipital,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
Replace__BothReleased,pc1,0,Fp1,TP10,Frontal,Temporal,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
Replace__BothReleased,pc1,0,Fp2,PO10,Frontal,Occipital,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
Replace__BothReleased,pc1,0,Fp2,T8,Frontal,Temporal,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
Replace__BothReleased,pc1,50,Fp2,Oz,Frontal,Occipital,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
Replace__BothReleased,pc1,50,PO10,O2,Occipital,Occipital,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
Replace__BothReleased,pc1,100,Fp1,Fp2,Frontal,Frontal,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
Replace__BothReleased,pc1,100,Fp1,PO10,Frontal,Occipital,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
Replace__BothReleased,pc1,100,Fp2,PO10,Frontal,Occipital,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
Replace__BothReleased,pc1,100,P4,Fp1,Parietal,Frontal,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
Replace__BothReleased,pc1,150,Fp1,F4,Frontal,Frontocentral,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
Replace__BothReleased,pc1,200,O2,P4,Occipital,Parietal,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
Replace__BothReleased,pc1,200,Pz,CP2,Parietal,Parietal,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
Replace__BothReleased,pc2,0,FC1,Fp1,Frontocentral,Frontal,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
Replace__BothReleased,pc2,0,PO10,O2,Occipital,Occipital,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
Replace__BothReleased,pc2,0,PO9,O1,Occipital,Occipital,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
Replace__BothReleased,pc2,0,T7,Fp1,Temporal,Frontal,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
Replace__BothReleased,pc2,50,CP2,Fp1,Parietal,Frontal,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
Replace__BothReleased,pc2,50,Fp2,F7,Frontal,Other,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
Replace__BothReleased,pc2,150,O2,Fp1,Occipital,Frontal,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
Replace__BothReleased,pc2,150,Pz,Fp2,Parietal,Frontal,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
Replace__BothReleased,pc2,200,P4,Fp1,Parietal,Frontal,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
Replace__BothReleased,pc3,0,F3,T8,Frontocentral,Temporal,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
Replace__BothReleased,pc3,0,Fp1,T8,Frontal,Temporal,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
Replace__BothReleased,pc3,0,Fz,P4,Frontal,Parietal,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
Replace__BothReleased,pc3,0,P7,PO10,Parietal,Occipital,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
Replace__BothReleased,pc3,50,F3,O1,Frontocentral,Occipital,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
Replace__BothReleased,pc3,50,Fp1,F3,Frontal,Frontocentral,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
Replace__BothReleased,pc3,50,O1,PO9,Occipital,Occipital,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
Replace__BothReleased,pc3,50,TP9,PO9,Temporal,Occipital,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
Replace__BothReleased,pc3,100,CP5,FC1,Parietal,Frontocentral,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
Replace__BothReleased,pc3,100,Fp1,P3,Frontal,Parietal,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
Replace__BothReleased,pc3,100,Fp1,Pz,Frontal,Parietal,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
Replace__BothReleased,pc3,100,P3,FC1,Parietal,Frontocentral,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
Replace__BothReleased,pc3,150,F7,T8,Other,Temporal,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
Replace__BothReleased,pc3,150,Fp1,P4,Frontal,Parietal,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
Replace__BothReleased,pc3,200,F3,PO10,Frontocentral,Occipital,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
Replace__BothReleased,pc3,200,Fp1,P4,Frontal,Parietal,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
Replace__BothReleased,pc3,200,Oz,P8,Occipital,Parietal,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
Replace__BothReleased,pc3,200,PO9,PO10,Occipital,Occipital,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
Replace__BothReleased,pc3,200,TP10,Pz,Temporal,Parietal,1,27,0.037037037037037035,3,12,0.01999016322955004,0.01999016322955004,10,3,5.0
